asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,coupon_text,book_format,unit_price,unit_count
B0CX22K9TP,Cabo Apple Lightning para USB (1 m),"R$ 189,00","R$ 202,98",BRL,4.7,2032,https://www.amazon.com.br/dp/B0CX22K9TP,https://m.media-amazon.com/images/I/614z32X4dQL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 172,53",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CXTB45X4,"HAYLOU Solar Pro Smartwatch,1.43&quot;AMOLED Display Bluetooth Telefone Chamada Relógio Inteligente para Homens,Assistente de Voz,IP68","R$ 226,99",,BRL,4.5,355,https://www.amazon.com.br/dp/B0CXTB45X4,https://m.media-amazon.com/images/I/71ZZN-aPvKL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 215,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 26 de ago.",False,,,,,
B08JKJDM62,TOSHIBA HD Externo Portátil 1TB Canvio Advance USB 3.0 Verde - HDTCA10XG3AA,"R$ 399,00",,BRL,4.8,15424,https://www.amazon.com.br/dp/B08JKJDM62,https://m.media-amazon.com/images/I/716rLc3XwyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 399,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0CZPK4JBV,Samsung Carregador de parede Super Fast Charging 25W (COM CABO),"R$ 141,78","R$ 158,90",BRL,4.8,298,https://www.amazon.com.br/dp/B0CZPK4JBV,https://m.media-amazon.com/images/I/519yjiwEQDL._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 123,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0D5DR4HMR,"Carregador Portátil Samsung EB-P3400 de 10.000mah, 2 entradas USB-C Super Rápido - 25W","R$ 165,00",,BRL,4.2,232,https://www.amazon.com.br/dp/B0D5DR4HMR,https://m.media-amazon.com/images/I/410XKlKHNAL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 165,00",False,False,False,False,Mais de 200 compras no mês passado,,False,,,,,
B0DLZGQM4W,"Carregador Solar Portátil 20000mAh, Banco de Energia BLACKULTRA com Lanterna LED, Power Bank para Celulares, Tablets, Camping, Viagens, Emergências, Resistente e Durável, Preto","R$ 107,98","R$ 119,98",BRL,3.9,57,https://www.amazon.com.br/dp/B0DLZGQM4W,https://m.media-amazon.com/images/I/51e4YJDfimL._AC_UL960_FMwebp_QL65_.jpg,14,"R$ 88,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Oferta,,,,
B0F6D2CWS7,"Relógio Digital Feminino Masculino Smartwatch Inteligente Bluetooth, Full Touch a Prova d &#x27;água IP68 com 120+ Modos de Exercício e Esporte, Preto","R$ 129,99","R$ 149,99",BRL,4.6,13,https://www.amazon.com.br/dp/B0F6D2CWS7,https://m.media-amazon.com/images/I/61oxx+xFfuL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,True,False,,,False,Com Prime,"Economize R$ 10,00 com o cupom",,,
B0CJMPGK2N,"FONE TWS BLUETOOTH 5.3 A.I EDIFIER W110T - PRETO, Pequeno","R$ 164,00",,BRL,4.5,1017,https://www.amazon.com.br/dp/B0CJMPGK2N,https://m.media-amazon.com/images/I/51b6HiBncoL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 164,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",True,,,,,
B073VM7PD5,Filme Fujifilm Instax Mini Macaron - 10 fotos,"R$ 133,74",,BRL,4.8,274217,https://www.amazon.com.br/dp/B073VM7PD5,https://m.media-amazon.com/images/I/51knLC5UCfL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 133,74",False,False,False,False,,,False,,,,,
B0CJZV2Y8X,Controle remoto por voz com Alexa e com comandos de TV - requer dispositivo Fire TV compatível,"R$ 199,00",,BRL,4.7,146,https://www.amazon.com.br/dp/B0CJZV2Y8X,https://m.media-amazon.com/images/I/51toYKbERhL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 199,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B093BJ4S9P,"UGREEN Hub USB C 4K 60 Hz, adaptador USB C para USB 6 em 1 com PD de 100 W, adaptador HDMI, USB3.0, leitor de cartão SD/TF, adaptador multiporta USB-C dongle tipo C para MacBook Pro Air, iPho","R$ 253,11",,BRL,4.5,776,https://www.amazon.com.br/dp/B093BJ4S9P,https://m.media-amazon.com/images/I/619+2qE7RCL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 248,40",False,False,False,False,Mais de 300 compras no mês passado,Entrega GRÁTIS: 23 - 25 de jul.,False,,,,,
B0F1VDVQ46,"Gshield Mini Teclado Dobrável Bluetooth Sem Fio para Celular, Tablet e Computador, Teclas ABS Padrão ABNT2, Armor 30x8,5cm (Preto)","R$ 119,90","R$ 219,00",BRL,3.5,3,https://www.amazon.com.br/dp/B0F1VDVQ46,https://m.media-amazon.com/images/I/51mdBxradJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B07479LGLT,"UGREEN Organizador eletrônico Bolsa de armazenamento para organizador de cabos de viagem para cabos de dados, carregador USB C, cartão SD, disco rígido, cabo de carregamento, mouse, banco de","R$ 117,75",,BRL,4.7,6513,https://www.amazon.com.br/dp/B07479LGLT,https://m.media-amazon.com/images/I/71M4nhCcnpL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 116,26",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0B6KV6TMT,Redragon TECLADO MECANICO GAMER FIZZ RGB BRANCO SWITCH MARROM,"R$ 212,36",,BRL,4.7,266,https://www.amazon.com.br/dp/B0B6KV6TMT,https://m.media-amazon.com/images/I/61QT7iNsijL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 212,36",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0785HJ5Z3,Cabo IPhone/Lightning + USB-C I2GO Certificado MFi 2m 3A Nylon Trançado Chumbo - I2GO PRO,"R$ 98,71","R$ 116,52",BRL,4.6,1299,https://www.amazon.com.br/dp/B0785HJ5Z3,https://m.media-amazon.com/images/I/518rsb89gKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 98,71",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CDMB5ZQW,"Fone de Ouvido Sem Fio, HUAWEI FreeBuds SE 2, Até 40 Horas de Bateria, Compacto e Confortável, Até 3 Horas de Música com Uma Carga de 10 Minutos, Branco","R$ 183,37",,BRL,4.5,8542,https://www.amazon.com.br/dp/B0CDMB5ZQW,https://m.media-amazon.com/images/I/51VRW+4dYgL._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 181,78",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",True,,,,,
B0CKJNCZ8P,Carregador Portátil (Power Bank) i2GO Pocket 5000mAh - Modelo Lightning- Bivolt,"R$ 132,43","R$ 141,48",BRL,4.2,398,https://www.amazon.com.br/dp/B0CKJNCZ8P,https://m.media-amazon.com/images/I/61nHcSa96BL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 92,72",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CM3GN2DG,"Boya OMIC Microfone sem fio USB C para Android, vida útil da bateria 18H, microfone de lapela com clipe duplo USB tipo C para smartphone Android/tipo C, laptop, gravação de vídeo em podcast, YouTube,","R$ 253,25","R$ 284,68",BRL,3.9,156,https://www.amazon.com.br/dp/B0CM3GN2DG,https://m.media-amazon.com/images/I/71Tade0OsUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 253,25",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B07V3S6CTN,Fonte Gamemax Gs600 600w 80 Plus White Pfc Ativo Preta,"R$ 299,97",,BRL,4.7,1054,https://www.amazon.com.br/dp/B07V3S6CTN,https://m.media-amazon.com/images/I/71BVs22e9TL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,97",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 4 de ago.",False,,,,,
B0C4RHCVSK,"Gabinete Gamer Hayom, 4 Fans rgb, Lateral e Frontal Em Vidro Temperado, Preto - GB1749","R$ 197,90","R$ 246,00",BRL,4.4,386,https://www.amazon.com.br/dp/B0C4RHCVSK,https://m.media-amazon.com/images/I/51dj8CAGvcL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 197,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 7 de ago.",False,,,,,
B09P1Y251R,Som Automotivo Roadstar Bluetooth/Micro SD/USB/FM/ISO/MP3/Aux Com Controle Remoto Painel LED Fixo 7 Cores RS2750BR Plus,"R$ 145,88","R$ 169,00",BRL,4.5,510,https://www.amazon.com.br/dp/B09P1Y251R,https://m.media-amazon.com/images/I/61DOOXu26cL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 145,88",False,True,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Escolha,,,,
B08P2K1J73,"Edifier W800BT PLUS - Fone de Ouvido Headset, Bluetooth 5.1, Preto","R$ 288,00",,BRL,4.8,10369,https://www.amazon.com.br/dp/B08P2K1J73,https://m.media-amazon.com/images/I/61h7rfg6lnL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 259,20",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",True,,,,,
B0DWN38Z1K,"Fone de Ouvido Bluetooth TWS Basike G20-H Estéreo, Toque Sensível, 6h de Música, Bateria Recarregável, Bluetooth 5.4 (Branco)","R$ 114,75","R$ 135,00",BRL,4.5,85,https://www.amazon.com.br/dp/B0DWN38Z1K,https://m.media-amazon.com/images/I/516MmZ3P3RL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 114,75",False,False,True,False,Mais de 50 compras no mês passado,,True,Com Prime,,,,
B0C1QFVYQJ,Teclado Mecânico Gamer Redragon Kumara Pro RGB Switch Marrom Preto - K552RGB-BRS-B,"R$ 345,00","R$ 363,84",BRL,4.7,297,https://www.amazon.com.br/dp/B0C1QFVYQJ,https://m.media-amazon.com/images/I/51aZ6eBk7LL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 345,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DJK3PZ7Z,"Suporte ajustável para laptop, Suporte para notebook e tablet, Suporte ergonomico para notebook, MacBook Air/Pro, Lenovo, Dell More10-17 Laptop","R$ 184,00",,BRL,4.8,128,https://www.amazon.com.br/dp/B0DJK3PZ7Z,https://m.media-amazon.com/images/I/61HtrBtq9oL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 184,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,Economize 10% com o cupom,,,
B0C4D8SCCQ,"UGREEN Cabo USB C para DisplayPort 1.4 8K a 60 Hz 4K a 240 Hz Thunderbolt 4/3 para cabo DisplayPort USB C para DP 1.4 32,4 Gbps trançado compatível com iPhone 15, MacBook Pro/Air, iPad, Mac M","R$ 105,21",,BRL,4.7,3029,https://www.amazon.com.br/dp/B0C4D8SCCQ,https://m.media-amazon.com/images/I/712r7Iix4ZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 105,21",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 23 - 25 de jul.,False,,,,,
B07Y5MWJPK,"Teclado Gamer Membrana Redragon Karura 2 RGB ABNT2 Preto - K502RGB, UNICO","R$ 168,75",,BRL,4.6,1219,https://www.amazon.com.br/dp/B07Y5MWJPK,https://m.media-amazon.com/images/I/51ChZDbWQzL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 142,34",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B07GTTRBLV,"Redragon MOUSE GAMER GRIFFIN PRETO COM LED RGB - M607, UNICO","R$ 129,90",,BRL,4.8,2612,https://www.amazon.com.br/dp/B07GTTRBLV,https://m.media-amazon.com/images/I/519GEp93g3L._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 99,73",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B08KFL3SFV,"Microfone Condensador USB HyperX Solocast - Alta Resolução de 24 bits/96 kHz, Sensor de Toque-para-Silenciar com indicador de LED, Cardióide, para Streaming, Podcasts, Jogos, Preto (4P5P8AA)","R$ 347,82",,BRL,4.8,19563,https://www.amazon.com.br/dp/B08KFL3SFV,https://m.media-amazon.com/images/I/61qh7VG4pCL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 294,85",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0D7QNDSVT,Capa Dell Pro 15-16 EcoLoop Urban - CV4625,"R$ 119,00","R$ 144,43",BRL,4.6,95,https://www.amazon.com.br/dp/B0D7QNDSVT,https://m.media-amazon.com/images/I/81V7nYPS7mL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 107,10",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BJJH4L5W,"Caixa Amplificada, Mondial, Preto, 150W RMS, Bivolt - CM-150","R$ 221,00","R$ 244,23",BRL,4.6,359,https://www.amazon.com.br/dp/B0BJJH4L5W,https://m.media-amazon.com/images/I/61cmlaEP4WL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 221,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 6 de ago.",False,,,,,
B0D364W7YK,Caixa de Som Speaker Philco PBS45BT Extreme Bluetooth V5.3 40W,"R$ 209,00",,BRL,4.6,67,https://www.amazon.com.br/dp/B0D364W7YK,https://m.media-amazon.com/images/I/61C27AnbnGL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,
B08GY3W5S8,"MSI Placa-mãe para jogos A520M-A PRO (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, Dual M.2, USB 3.2 Gen 1, DVI/HDMI, Micro-ATX)","R$ 428,75",,BRL,4.4,591,https://www.amazon.com.br/dp/B08GY3W5S8,https://m.media-amazon.com/images/I/81LKKjLD1pL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 428,75",False,False,False,False,Mais de 200 compras no mês passado,,False,,,,,
B0D7XMNQ1X,ROTEADOR GIGABIT WI-FI 6 AX1800 EX220 BR V2 NACIONAL,"R$ 201,94","R$ 218,47",BRL,4.6,119,https://www.amazon.com.br/dp/B0D7XMNQ1X,https://m.media-amazon.com/images/I/41apsuRmHVL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 201,94",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0CVS7MRGT,Gabinete Gamer Branco GB1791 4 fans RGB Micro-Atx Em vidro temperado,"R$ 299,00",,BRL,4.3,228,https://www.amazon.com.br/dp/B0CVS7MRGT,https://m.media-amazon.com/images/I/61x34kGAiQL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 22 de jul.",False,,,,,
B0CTZD2CGH,"Adaptador automotivo 2 em 1 sem fio CarPlay Android Mini USB Dongle, Plug &amp; Play, converte CarPlay original com fio para carro sem fio, para carros 2016-2023 com CarPlay com fio de fábrica | Android","R$ 105,99",,BRL,4,398,https://www.amazon.com.br/dp/B0CTZD2CGH,https://m.media-amazon.com/images/I/613YSRSHD8L._AC_UL960_FMwebp_QL65_.jpg,60,"R$ 90,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0DR2SSN1X,"Power Bank Bateria Portátil, Mini Carregador Sem Fio Portátil Power Bank 5000mah, Carga Rápida, com Cabo Saída USB Tipo, com Visor de Carga e Designer Leve Compacto Perfeito para Viagens e Uso, Preto","R$ 99,00","R$ 129,99",BRL,4.5,14,https://www.amazon.com.br/dp/B0DR2SSN1X,https://m.media-amazon.com/images/I/71GMDW9BDUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 99,00",False,False,True,False,Mais de 100 compras no mês passado,,False,Oferta Prime Day,,,,
B0F56XQZ3W,"Kit com 2 Câmeras de Segurança IP Lâmpada WiFi Full HD 1080p, Prova D&#x27;água, Giratória e com Visão Noturna Infravermelha 1080p, Bivolt, Detecção de Movimento, Áudio Bidirecional - Premium","R$ 119,90",,BRL,4.1,22,https://www.amazon.com.br/dp/B0F56XQZ3W,https://m.media-amazon.com/images/I/61GoT9JIRyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DLWY9SW7,Speaker Philco PBS30 Flash Lights Bluetooth V5.1 30W Bivolt,"R$ 151,90","R$ 159,90",BRL,4.6,65,https://www.amazon.com.br/dp/B0DLWY9SW7,https://m.media-amazon.com/images/I/51+3xqqdhKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 151,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0CT8L5VG8,"HAYLOU RS5 Smartwatch,2.01&quot;AMOLED Display Bluetooth Telefone Chamada Relógio Inteligente para Homens e Mulheres,Duas Alças,Assistente de Voz,IP68","R$ 206,54","R$ 242,99",BRL,4.5,483,https://www.amazon.com.br/dp/B0CT8L5VG8,https://m.media-amazon.com/images/I/61R0BtmQjyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 206,54",False,False,True,False,Mais de 50 compras no mês passado,,False,Com Prime,,,,
B0BXP7SJGY,"Mouse sem Fio HP Z3700 - Plug and Play com Dongle USB e Bluetooth, com até 1600 DPI, Bateria de até 16 Meses de Duração, Blue LED Multi-superficies, Preto (758A8AA)","R$ 110,00",,BRL,4.3,244,https://www.amazon.com.br/dp/B0BXP7SJGY,https://m.media-amazon.com/images/I/51s5bnwGKrL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 110,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CC6G7KPC,WB Capa com Teclado e trackpad para iPad 10ª e 11ª Geração 10.9&quot; Polegadas com Auto Hibernação (Preto),"R$ 229,41","R$ 269,90",BRL,4.2,152,https://www.amazon.com.br/dp/B0CC6G7KPC,https://m.media-amazon.com/images/I/51a5NbBF9nL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 229,41",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,Oferta,,,,
B0DX74WSJL,"Basike Câmera de Segurança, Wi-Fi 360º, 1080p Full HD, Visão Panorâmica e Detecção Humana-4MP, Monitoramento Inteligente, Áudio Bidirecional, Ideal para Residências e Empresas","R$ 123,25","R$ 145,00",BRL,4.1,92,https://www.amazon.com.br/dp/B0DX74WSJL,https://m.media-amazon.com/images/I/615V+kTYG0L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 123,25",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0DLG2V6PS,"Filtro de Linha, Extensão Tomada, Torre de Tomada, Régua Tomada, Régua de Energia, 9 Tomadas, 4 Interfaces USB, 2 Porta USB Tipo-C, Suporte a Tensão de 110-220V, Potência de 2500W, Preto","R$ 239,99",,BRL,4.9,59,https://www.amazon.com.br/dp/B0DLG2V6PS,https://m.media-amazon.com/images/I/61vOZkS+PSL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 239,99",False,False,False,True,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DG62NQ33,"Gshield Adaptador Hub Multifuncional 6 em 1 USB-C, Hub USB 3.0 com Saída HDMI 4K Leitor de Cartão SD, Micro SD e TF para Notebook e PC, Prata","R$ 159,99","R$ 207,95",BRL,4.4,33,https://www.amazon.com.br/dp/B0DG62NQ33,https://m.media-amazon.com/images/I/416hMK-wCFL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 159,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Oferta,,,,
B0BHMK6B2X,Mouse Pad com Base Antiderrapante Logitech G440 Otimizado para Jogos e com Superfície de Baixo Atrito,"R$ 102,15","R$ 113,62",BRL,4.7,705,https://www.amazon.com.br/dp/B0BHMK6B2X,https://m.media-amazon.com/images/I/61ziuYbug4L._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 91,94",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DDTKHX31,ULANZI MA30 Magnetic Phone Tripod Stand for iPhone - Aluminium Maglock Smartphone Mini Tripod Pocket Cell Phone Stand Dual-Sided Magnet Quick Mount,"R$ 142,80","R$ 169,00",BRL,4.6,302,https://www.amazon.com.br/dp/B0DDTKHX31,https://m.media-amazon.com/images/I/615GXELLIWL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 142,80",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0DK9151LZ,"Suporte Articulado de Mesa para 2 Monitores, Adequado para Telas de 17-27 Polegadas, Suportar até 9kg","R$ 259,99",,BRL,4.7,223,https://www.amazon.com.br/dp/B0DK9151LZ,https://m.media-amazon.com/images/I/61eoM8cwVdL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 259,99",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0DQC1V49B,"HAYLOU S6 Relógio Inteligente para Homens e Mulheres,Tela HD de 2,01&quot;,Bluetooth Telefone Chamada,127 Modos de Treino,IP68 à Prova d‘Água Relogio Smartwatch","R$ 179,90",,BRL,4.5,101,https://www.amazon.com.br/dp/B0DQC1V49B,https://m.media-amazon.com/images/I/61HVmStVT7L._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 139,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B09P8NPTTR,Caixa de Som Acústica Bluetooth 550W Amvox ACA550 Strondo II,"R$ 499,90",,BRL,4.5,274,https://www.amazon.com.br/dp/B09P8NPTTR,https://m.media-amazon.com/images/I/71nHCA+zp2L._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 498,90",False,True,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 31 de jul.",False,Escolha,,,,
B08DCNGKR3,Kit Teclado + Mouse Gamer 6400 DPI Ranger RGB Rainbow Grafite Fortrek,"R$ 115,99","R$ 122,09",BRL,4.7,2262,https://www.amazon.com.br/dp/B08DCNGKR3,https://m.media-amazon.com/images/I/617QzwaMppL._AC_UL960_FMwebp_QL65_.jpg,18,"R$ 73,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 6 de ago.",False,,,,,
B08634653D,"Headset Gamer HyperX Cloud Stinger Core 7.1 - Drivers de 40 mm com Graves Aprimorados, Leve e Confortável, Microfone com Cancelamento de Ruído, Preto (4P4F0AA)","R$ 460,18",,BRL,4.6,9974,https://www.amazon.com.br/dp/B08634653D,https://m.media-amazon.com/images/I/41dOjaGvwbS._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 378,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0748SWKZM,"Suporte de TV, Multivisão, STPA50-PR, Preto","R$ 169,00",,BRL,4.8,728,https://www.amazon.com.br/dp/B0748SWKZM,https://m.media-amazon.com/images/I/51pVCpLj6fL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 169,00",False,False,False,False,Mais de 200 compras no mês passado,,False,,,,,
B01171X0UW,NEEWER Kit de acessórios para câmera de ação 50 em 1 compatível com GoPro Hero 11 10 9 8 7 6 5 4 GoPro Max GoPro Fusion Insta360 DJI Osmo Action 2 AKASO e mais,"R$ 154,90",,BRL,4.5,57665,https://www.amazon.com.br/dp/B01171X0UW,https://m.media-amazon.com/images/I/81cwNw60cML._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 125,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0BV3FLK6M,"Celular Positivo P41 4G, Tela 2.4&quot;, 32MB RAM, Dual SIM, Rádio FM, Bateria 1000mAh - Preto","R$ 178,48","R$ 210,60",BRL,4.3,406,https://www.amazon.com.br/dp/B0BV3FLK6M,https://m.media-amazon.com/images/I/51m0cqK+iVL._AC_UL960_FMwebp_QL65_.jpg,16,"R$ 169,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B075KFFSMR,"Repetidor de sinal Wi-Fi Mesh TP-Link RE305 Wireless AC1200 Dual Band 2,4/5 GHz, Porta Ethernet","R$ 219,90",,BRL,4.6,3042,https://www.amazon.com.br/dp/B075KFFSMR,https://m.media-amazon.com/images/I/41Nj8RimaxL._AC_UL960_FMwebp_QL65_.jpg,18,"R$ 219,90",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B0CSDYYV9Z,Kit Upgrade - Intel Core i5-3470 + Placa Mãe B75 Lga 1155 + 16GB Ram DDR3,"R$ 369,54","R$ 389,00",BRL,4.4,122,https://www.amazon.com.br/dp/B0CSDYYV9Z,https://m.media-amazon.com/images/I/615rrp7cgZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 369,54",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,Economize 5%,,,,
B0924GWYS1,"Mochila HP Prelude - para Notebook de até 15.6 Polegadas, Confortável, com Alças e Bolsos Acolchoados, Resistente à Água, Feita de Materiais Reciclados, Cinza (2Z8P3AA)","R$ 105,00",,BRL,4.8,1991,https://www.amazon.com.br/dp/B0924GWYS1,https://m.media-amazon.com/images/I/A1Ctp1GxvML._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 105,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B088JP5WT4,CARREGADOR SAMSUNG TA800 25W S. FAST CHARGE,"R$ 133,89","R$ 152,80",BRL,4.7,2565,https://www.amazon.com.br/dp/B088JP5WT4,https://m.media-amazon.com/images/I/31+oTBGXaZL._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 115,56",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,,,
