asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_byline,unit_price,unit_count,book_formats
B0BFFZ7XRR,"WAP Lixadeira Roto Orbital ELO 250 com Coletor de Pó Removível, Empunhadura e Base Emborrachada, 110 x 105mm 250W 127V","R$ 207,76","R$ 244,41",BRL,4.6,1047,https://www.amazon.com.br/dp/B0BFFZ7XRR,https://m.media-amazon.com/images/I/81FkTUy+iFL._AC_UY654_FMwebp_QL65_.jpg,4,"R$ 212,88",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F8VGGMMP,"Motoserra elétrica à Bateria 6&quot;,Serra Eletrica 21V Bivolt com 2 baterias de 2,0 Ah, Corta Bambu Madeira Lenha Galhos, Domestico motosserra para jardim para poda de árvores","R$ 287,80",,BRL,,0,https://www.amazon.com.br/dp/B0F8VGGMMP,https://m.media-amazon.com/images/I/71PDTTJdUTL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 287,80",False,False,False,False,,,False,,,,,,
B0C6C7NLH3,Stillus Home Cuba para Cozinha Gourmet Aço Inox 50x40cm c/Acessórios,"R$ 149,90",,BRL,4.5,207,https://www.amazon.com.br/dp/B0C6C7NLH3,https://m.media-amazon.com/images/I/71ek8Xv2HaL._AC_UY654_FMwebp_QL65_.jpg,4,"R$ 130,90",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 24 de jul.",False,,,Aço inoxidável,,,
B08SMRJNT5,Soprador Térmico Vonder Stv200 220v,"R$ 170,05","R$ 182,64",BRL,4.8,321,https://www.amazon.com.br/dp/B08SMRJNT5,https://m.media-amazon.com/images/I/71Tpmz8W6gL._AC_UY654_FMwebp_QL65_.jpg,22,"R$ 149,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B08SMRJNT5,Soprador Térmico Vonder Stv200 220v,"R$ 170,05","R$ 182,64",BRL,4.8,321,https://www.amazon.com.br/dp/B08SMRJNT5,https://m.media-amazon.com/images/I/71Tpmz8W6gL._AC_UY654_FMwebp_QL65_.jpg,22,"R$ 149,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F466FX9S,Nakasaki Esmerilhadeira Lixadeira Angular 850W Função Politriz 115mm Com Acessórios (110),"R$ 179,00",,BRL,3.7,11,https://www.amazon.com.br/dp/B0F466FX9S,https://m.media-amazon.com/images/I/61wNTrOS4+L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 179,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,,,,,,
B07FTSF9G8,"Pilar Papéis Papelão Ondulado 1,20 x 30 Metros Marrom","R$ 139,99",,BRL,4.3,27,https://www.amazon.com.br/dp/B07FTSF9G8,https://m.media-amazon.com/images/I/71HfzA5YwGL._AC_UY654_FMwebp_QL65_.jpg,5,"R$ 128,90",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0D8BQMDY1,"Vonder, Extratora Portátil Para Limpeza, 400 W, 220 V~, Elv 400.","R$ 441,70","R$ 491,16",BRL,4.9,14,https://www.amazon.com.br/dp/B0D8BQMDY1,https://m.media-amazon.com/images/I/719pBMefI5L._AC_UY654_FMwebp_QL65_.jpg,13,"R$ 479,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0C35PHXK2,"Bosch Serra tico-tico GST 680 500W 220V, 1 lâmina e protetor anti-farpas","R$ 269,00","R$ 316,79",BRL,4.8,382,https://www.amazon.com.br/dp/B0C35PHXK2,https://m.media-amazon.com/images/I/51kJsTgy9FL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 269,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,Oferta,,,,
B0C3WJHRJG,"Assento Idoso E Deficiente Físico Elevado 7,5cm Cipla","R$ 123,25","R$ 138,00",BRL,4.6,164,https://www.amazon.com.br/dp/B0C3WJHRJG,https://m.media-amazon.com/images/I/31xlHUjwr6L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 123,25",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,,,,,,
B0F4617T83,Nakasaki Esmerilhadeira Lixadeira Angular 850W Função Politriz 115mm Com Acessórios (220),"R$ 149,00","R$ 179,90",BRL,4.1,15,https://www.amazon.com.br/dp/B0F4617T83,https://m.media-amazon.com/images/I/61wNTrOS4+L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 149,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,,Oferta,,,,
B0BTQLQ39G,"Ventilador de Coluna Mallory Éolo 126W, Silencioso, Hélice de 15 pás, Grade Especial em Sistema TS, Máxima Vazão e Mínimo Ruído – PR-GF- 220V","R$ 179,90","R$ 203,41",BRL,4.5,861,https://www.amazon.com.br/dp/B0BTQLQ39G,https://m.media-amazon.com/images/I/712VRsSxtEL._AC_UY654_FMwebp_QL65_.jpg,12,"R$ 169,90",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: sex., 25 de jul.",False,,,Energia elétrica,,,
B0B3S7D688,Tampa reposição Caixa Acoplada Deca Ravena Aspen Izy Fast Flex Branco - TP0017,"R$ 172,84",,BRL,4.8,13,https://www.amazon.com.br/dp/B0B3S7D688,https://m.media-amazon.com/images/I/41JdcUvOgqL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 172,84",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,,,,
B0BTJZ1ZFC,"Philips Filtro ADD505 para Purificador de agua ADD5926 X-Guard Reduz sedimentos, cloro, e outras substâncias que prejudicam o sabor da água","R$ 119,90",,BRL,4.7,31,https://www.amazon.com.br/dp/B0BTJZ1ZFC,https://m.media-amazon.com/images/I/31XOxc5rQ2L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DT4W3B8Z,Kit Completo Para Banheiro 4 Peças Preto Premium + Ducha Higiênica Preto Fosco Luxo,"R$ 134,90",,BRL,4.2,3,https://www.amazon.com.br/dp/B0DT4W3B8Z,https://m.media-amazon.com/images/I/51cIklpluDL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 134,90",False,False,False,False,,"Entrega GRÁTIS: ter., 5 de ago.",False,Economize 5% com o cupom,,,,,
B076M6PG45,Tramontina Enrolador de Mangueira até 55 metros com Rodinhas,"R$ 155,20",,BRL,4.6,1415,https://www.amazon.com.br/dp/B076M6PG45,https://m.media-amazon.com/images/I/71Cr7GV+4jL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 155,20",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,,
B0BLT2MQY2,Ventisol Ventilador de teto wind br 3p inj branco c/r inverter bivolt,"R$ 199,90","R$ 253,71",BRL,4.6,1118,https://www.amazon.com.br/dp/B0BLT2MQY2,https://m.media-amazon.com/images/I/31F3IAFetGL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 199,90",False,False,True,False,Mais de 200 compras no mês passado,,False,,Oferta Prime Day,Energia elétrica,,,
B0DSC62W28,"Abafador de Ruidos, Protetores de Ouvido Dobráveis, Azul, Taxa de Redução Do Ruído 22db, Abafador de Ouvido, Abafador de Som, Abafador","R$ 159,99",,BRL,4,6,https://www.amazon.com.br/dp/B0DSC62W28,https://m.media-amazon.com/images/I/61CU6AyhbNL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 159,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Economize 5% com o cupom,,,"R$ 159,99",1.0,
B0DLHZB2W9,Luminária De Teto Pendente Led Moderna Lustre para Corredor Sala Quarto Cozinha (D08 (G) Preto (30cmx30cmx5cm)),"R$ 194,99",,BRL,4.3,70,https://www.amazon.com.br/dp/B0DLHZB2W9,https://m.media-amazon.com/images/I/41TOf2ftxwL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 194,99",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",True,,,,,,
B0CLF2RGNL,"WAP Parafusadeira e Furadeira com Impacto à Bateria 3/8&quot; 21V K21-ID01, com Maleta Organizadora, Torque 21 Níveis, Bivolt","R$ 261,02",,BRL,4.6,639,https://www.amazon.com.br/dp/B0CLF2RGNL,https://m.media-amazon.com/images/I/81s-uIbE5JL._AC_UY654_FMwebp_QL65_.jpg,7,"R$ 259,00",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DT4W3B8Z,Kit Completo Para Banheiro 4 Peças Preto Premium + Ducha Higiênica Preto Fosco Luxo,"R$ 134,90",,BRL,4.2,3,https://www.amazon.com.br/dp/B0DT4W3B8Z,https://m.media-amazon.com/images/I/51cIklpluDL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 134,90",False,False,False,False,,"Entrega GRÁTIS: ter., 5 de ago.",False,Economize 5% com o cupom,,,,,
B076M6PG45,Tramontina Enrolador de Mangueira até 55 metros com Rodinhas,"R$ 155,20",,BRL,4.6,1415,https://www.amazon.com.br/dp/B076M6PG45,https://m.media-amazon.com/images/I/71Cr7GV+4jL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 155,20",False,True,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,Escolha,,,,
B0BLT2MQY2,Ventisol Ventilador de teto wind br 3p inj branco c/r inverter bivolt,"R$ 199,90","R$ 253,71",BRL,4.6,1118,https://www.amazon.com.br/dp/B0BLT2MQY2,https://m.media-amazon.com/images/I/31F3IAFetGL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 199,90",False,False,True,False,Mais de 200 compras no mês passado,,False,,Oferta Prime Day,Energia elétrica,,,
B0DSC62W28,"Abafador de Ruidos, Protetores de Ouvido Dobráveis, Azul, Taxa de Redução Do Ruído 22db, Abafador de Ouvido, Abafador de Som, Abafador","R$ 159,99",,BRL,4,6,https://www.amazon.com.br/dp/B0DSC62W28,https://m.media-amazon.com/images/I/61CU6AyhbNL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 159,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Economize 5% com o cupom,,,"R$ 159,99",1.0,
B0DLHZB2W9,Luminária De Teto Pendente Led Moderna Lustre para Corredor Sala Quarto Cozinha (D08 (G) Preto (30cmx30cmx5cm)),"R$ 194,99",,BRL,4.3,70,https://www.amazon.com.br/dp/B0DLHZB2W9,https://m.media-amazon.com/images/I/41TOf2ftxwL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 194,99",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",True,,,,,,
B0CLF2RGNL,"WAP Parafusadeira e Furadeira com Impacto à Bateria 3/8&quot; 21V K21-ID01, com Maleta Organizadora, Torque 21 Níveis, Bivolt","R$ 261,02",,BRL,4.6,639,https://www.amazon.com.br/dp/B0CLF2RGNL,https://m.media-amazon.com/images/I/81s-uIbE5JL._AC_UY654_FMwebp_QL65_.jpg,7,"R$ 259,00",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B09B17MQLC,"Ventilador de Mesa 30cm Super Power, Mondial, Preto, 60W, 220V - VSP-30-B","R$ 99,90","R$ 119,90",BRL,4.6,25922,https://www.amazon.com.br/dp/B09B17MQLC,https://m.media-amazon.com/images/I/61SRi2wY3zL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 99,90",False,False,True,False,Mais de 1 mil compras no mês passado,,False,,Oferta Prime Day,Energia elétrica,,,
B0DQ63XCHN,"Lampada LED Ventilador Teto Com Controle Remoto Inteligente Silencioso, Flower, 60W, 2 em 1, Bivolt, 6 Hélices, Soquete Padrão E27, 3 Tons de Luzes, Potente, Econômico, Prática Instalação, Marca ATM","R$ 119,90","R$ 149,90",BRL,3.8,21,https://www.amazon.com.br/dp/B0DQ63XCHN,https://m.media-amazon.com/images/I/51yjGh0DGZL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,Economize 5% com o cupom,,,,,
B0CVHHNHGX,"Lorenzetti, Ducha Advanced Eletrônica Blindada 6000w 220v Lorenzetti","R$ 329,90","R$ 360,90",BRL,4.1,93,https://www.amazon.com.br/dp/B0CVHHNHGX,https://m.media-amazon.com/images/I/4137al-1s0L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 329,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 6 de ago.",False,,Economize 8%,,,,
B0845V3937,Fechadura Digital Para Uso Interno e Externo FR 10 Preto Intelbras,"R$ 230,55","R$ 268,98",BRL,4.8,8150,https://www.amazon.com.br/dp/B0845V3937,https://m.media-amazon.com/images/I/516+DoFfgOL._AC_UY654_FMwebp_QL65_.jpg,6,"R$ 211,50",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B07ZJTPGH3,Valvula Alternadora de Pressão Para Caixa D&#x27;Agua Blukit,"R$ 119,90","R$ 132,80",BRL,4.6,563,https://www.amazon.com.br/dp/B07ZJTPGH3,https://m.media-amazon.com/images/I/61Bg8THOLiL._AC_UY654_FMwebp_QL65_.jpg,18,"R$ 113,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 6 de ago.",False,,,,,,
B0CD9ZP7Z2,"Câmera de segurança interna TP-Link Tapo 2K Pan/Tilt para monitor de bebê, câmera de animais de estimação | Detecção de movimento e rastreamento | Áudio bidirecional | Armazenamento em nuvem e cartão","R$ 389,00",,BRL,4.6,808,https://www.amazon.com.br/dp/B0CD9ZP7Z2,https://m.media-amazon.com/images/I/51HkxsEhnhL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 389,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 8 - 15 de ago.,False,,,,,,
B0F8B5BFNG,"Câmera de Segurança Wifi Externa, Camera HD 1080p, Camera Wifi 360, Visão noturna colorida, IP66 à Prova d&#x27;água e à Prova de Poeira, Chamada de Voz Bidirecional, Detecção de Movimento","R$ 149,90",,BRL,4.6,6,https://www.amazon.com.br/dp/B0F8B5BFNG,https://m.media-amazon.com/images/I/61leeWhYmIL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 149,90",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,"Economize R$ 20,00 com o cupom",,,,,
B0F7V912LV,Furadeira E Parafusadeira De Impacto Bateria 21v 3/8 Tb-21pkx The Black Tools Com Maleta E Acessorios,"R$ 289,00",,BRL,4.6,3,https://www.amazon.com.br/dp/B0F7V912LV,https://m.media-amazon.com/images/I/81f+xJCdkXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 289,00",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0CCBVWFTC,Ventisol Climatizador CLIN 16-01 220v br/cz Ventisol,"R$ 374,57","R$ 430,80",BRL,4.1,366,https://www.amazon.com.br/dp/B0CCBVWFTC,https://m.media-amazon.com/images/I/61akMOTha1L._AC_UY654_FMwebp_QL65_.jpg,22,"R$ 366,18",False,False,False,False,Mais de 200 compras no mês passado,"Entrega R$ 37,40: 23 - 28 de jul.",False,,,,,,
B07B6D3XQG,Aerógrafo com Acessórios 13 Peças - Vonder,"R$ 194,90",,BRL,4.6,103,https://www.amazon.com.br/dp/B07B6D3XQG,https://m.media-amazon.com/images/I/51KiBYWBIOL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 194,90",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,,
B07B6D3XQG,Aerógrafo com Acessórios 13 Peças - Vonder,"R$ 194,90",,BRL,4.6,103,https://www.amazon.com.br/dp/B07B6D3XQG,https://m.media-amazon.com/images/I/51KiBYWBIOL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 194,90",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,,
B0CF5YQHCP,"KIT 2 Câmeras de Segurança Domo WiFi PTZ externa, Câmera IP sem fio com visão de 360°, Visão noturna colorida, Áudio bidirecional, Detecção de movimento, Alerta de atividade - BELLA NET","R$ 167,00",,BRL,4.4,363,https://www.amazon.com.br/dp/B0CF5YQHCP,https://m.media-amazon.com/images/I/611A+xMO-rL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 167,00",False,False,False,False,Mais de 400 compras no mês passado,"Entrega R$ 24,34: 23 - 25 de jul.Ou entrega mais rápida: 17 - 18 de jul.",False,,,,,,
B0DMWSZWYV,"Black Decker Esmerilhadeira Angular 115mm, Ferramenta com Potência de 920W, com 3 Posições, Modelo G720X, 110V","R$ 259,00",,BRL,4.1,18,https://www.amazon.com.br/dp/B0DMWSZWYV,https://m.media-amazon.com/images/I/71oEigMJ+hL._AC_UY654_FMwebp_QL65_.jpg,5,"R$ 224,91",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0CYCJ66Y8,"WAP Parafusadeira e Furadeira de Impacto 3/8&quot; WF-700K10, com 11 Acessórios e Maleta, Controle de Velocidade, 700W 220V","R$ 166,16","R$ 174,90",BRL,4.4,694,https://www.amazon.com.br/dp/B0CYCJ66Y8,https://m.media-amazon.com/images/I/81nOM1QSkkL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 166,16",False,True,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,Escolha,,,,
B0CY9X9MB6,"Kit Ferramentas Rede Informática Testador Lan Crimpar Rj45, Ferramentas Manutenção De Rede Internet + Estojo, Maleta de TI","R$ 107,90",,BRL,4.4,84,https://www.amazon.com.br/dp/B0CY9X9MB6,https://m.media-amazon.com/images/I/41DH64EvljL._AC_UY510_FMwebp_QL65_.jpg,1,"R$ 107,90",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0F43SNX8M,YESOP Torneira Pia Banheiro Misturador Monocomando Preto,"R$ 126,65","R$ 199,00",BRL,,0,https://www.amazon.com.br/dp/B0F43SNX8M,https://m.media-amazon.com/images/I/410FkfqvniL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 126,65",False,False,True,False,,,True,,Com Prime,,,,
B0F3HVW9JS,"61 peças de ferramentas de escultura de argila cerâmica, kit de ferramentas de cerâmica e suprimentos para esculpir, cerâmica de modelagem, forno de cerâmica, ferramentas de argila de polímero para","R$ 210,12",,BRL,,0,https://www.amazon.com.br/dp/B0F3HVW9JS,https://m.media-amazon.com/images/I/71JqVIM0EUL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 210,12",False,False,False,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,,,,
B0DYD59ZZF,YESOP Ducha Chuveiro Slim 20x20cm Aço Inox Com Chuveiro De Mão Cor Cromado,"R$ 170,14","R$ 259,00",BRL,5,2,https://www.amazon.com.br/dp/B0DYD59ZZF,https://m.media-amazon.com/images/I/41TWqdZ7LoL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 170,14",False,False,True,False,,,False,,Com Prime,,,,
B0B5GRGB58,"Câmera de Segurança wi-fi Externa Armazenamento na Nuvem/SD, 2K Alimentado por Bateria AI Detecção de Movimento Holofote Sirene Alarme Câmeras de Vigilância e Segurança Interna, Visão Noturna Colorida","R$ 259,00",,BRL,4.2,10439,https://www.amazon.com.br/dp/B0B5GRGB58,https://m.media-amazon.com/images/I/610iZX9CHPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 259,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0BLJN4DJ1,Bomba Pressurizadora De Água 120w 11 mca 60 Hz 110v MM House,"R$ 249,90",,BRL,4.1,183,https://www.amazon.com.br/dp/B0BLJN4DJ1,https://m.media-amazon.com/images/I/51jZgvqahDL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 249,90",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B07TC6B1S2,Vonder Bateria 12V Lítio Para Paraf Pfv012,"R$ 108,46","R$ 121,00",BRL,4.8,750,https://www.amazon.com.br/dp/B07TC6B1S2,https://m.media-amazon.com/images/I/719WOvJ+O-L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 108,46",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F1T4SCMJ,"Torneira De Banheiro De Aço Inoxidável 304, Torneira Moderna De Luxo, Prata","R$ 135,99","R$ 165,99",BRL,4.4,10,https://www.amazon.com.br/dp/B0F1T4SCMJ,https://m.media-amazon.com/images/I/71syq0mJnUL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 135,99",False,False,True,False,,,True,,Com Prime,,,,
B0DHHFSTKJ,"Torneira Flexível Duplo Jato Com filtro Para Cozinha Instalação de Balcão, Bancada, Mesa","R$ 119,98",,BRL,3.6,4,https://www.amazon.com.br/dp/B0DHHFSTKJ,https://m.media-amazon.com/images/I/415MNT7N1jL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,98",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B07L4XPJRH,MINIBOMBA DE AGUA TP40 G4 127V 60HZ,"R$ 321,30","R$ 357,00",BRL,4.6,156,https://www.amazon.com.br/dp/B07L4XPJRH,https://m.media-amazon.com/images/I/51H7HYMaZPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 321,30",False,False,True,False,,,False,,Oferta Prime Day,,,,
B0F2BZYQH9,"Luminária De Mesa Led Com Braço Articulado E Presilha, 3 Níveis De Brilho, Rotação 360°, Luz Ajustável Para Leitura, Estudo E Trabalho, Ideal Para Escritório E Home Office","R$ 129,99",,BRL,4.9,13,https://www.amazon.com.br/dp/B0F2BZYQH9,https://m.media-amazon.com/images/I/51N4VUimZtL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0BQLCQ59H,Tanque Inox Fosco American Steel 40x34 18 Litros Inox 304 + Válvula + Sifão,"R$ 229,90",,BRL,4.4,46,https://www.amazon.com.br/dp/B0BQLCQ59H,https://m.media-amazon.com/images/I/51j0tToZEsL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 229,90",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,Aço inoxidável,,,
B0CY9X9MB6,"Kit Ferramentas Rede Informática Testador Lan Crimpar Rj45, Ferramentas Manutenção De Rede Internet + Estojo, Maleta de TI","R$ 107,90",,BRL,4.4,84,https://www.amazon.com.br/dp/B0CY9X9MB6,https://m.media-amazon.com/images/I/41DH64EvljL._AC_UY510_FMwebp_QL65_.jpg,1,"R$ 107,90",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0F43SNX8M,YESOP Torneira Pia Banheiro Misturador Monocomando Preto,"R$ 126,65","R$ 199,00",BRL,,0,https://www.amazon.com.br/dp/B0F43SNX8M,https://m.media-amazon.com/images/I/410FkfqvniL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 126,65",False,False,True,False,,,True,,Com Prime,,,,
B0F3HVW9JS,"61 peças de ferramentas de escultura de argila cerâmica, kit de ferramentas de cerâmica e suprimentos para esculpir, cerâmica de modelagem, forno de cerâmica, ferramentas de argila de polímero para","R$ 210,12",,BRL,,0,https://www.amazon.com.br/dp/B0F3HVW9JS,https://m.media-amazon.com/images/I/71JqVIM0EUL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 210,12",False,False,False,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,,,,
B0DYD59ZZF,YESOP Ducha Chuveiro Slim 20x20cm Aço Inox Com Chuveiro De Mão Cor Cromado,"R$ 170,14","R$ 259,00",BRL,5,2,https://www.amazon.com.br/dp/B0DYD59ZZF,https://m.media-amazon.com/images/I/41TWqdZ7LoL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 170,14",False,False,True,False,,,False,,Com Prime,,,,
B0B5GRGB58,"Câmera de Segurança wi-fi Externa Armazenamento na Nuvem/SD, 2K Alimentado por Bateria AI Detecção de Movimento Holofote Sirene Alarme Câmeras de Vigilância e Segurança Interna, Visão Noturna Colorida","R$ 259,00",,BRL,4.2,10439,https://www.amazon.com.br/dp/B0B5GRGB58,https://m.media-amazon.com/images/I/610iZX9CHPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 259,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0BLJN4DJ1,Bomba Pressurizadora De Água 120w 11 mca 60 Hz 110v MM House,"R$ 249,90",,BRL,4.1,183,https://www.amazon.com.br/dp/B0BLJN4DJ1,https://m.media-amazon.com/images/I/51jZgvqahDL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 249,90",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B07TC6B1S2,Vonder Bateria 12V Lítio Para Paraf Pfv012,"R$ 108,46","R$ 121,00",BRL,4.8,750,https://www.amazon.com.br/dp/B07TC6B1S2,https://m.media-amazon.com/images/I/719WOvJ+O-L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 108,46",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F1T4SCMJ,"Torneira De Banheiro De Aço Inoxidável 304, Torneira Moderna De Luxo, Prata","R$ 135,99","R$ 165,99",BRL,4.4,10,https://www.amazon.com.br/dp/B0F1T4SCMJ,https://m.media-amazon.com/images/I/71syq0mJnUL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 135,99",False,False,True,False,,,True,,Com Prime,,,,
B0DHHFSTKJ,"Torneira Flexível Duplo Jato Com filtro Para Cozinha Instalação de Balcão, Bancada, Mesa","R$ 119,98",,BRL,3.6,4,https://www.amazon.com.br/dp/B0DHHFSTKJ,https://m.media-amazon.com/images/I/415MNT7N1jL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,98",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B07L4XPJRH,MINIBOMBA DE AGUA TP40 G4 127V 60HZ,"R$ 321,30","R$ 357,00",BRL,4.6,156,https://www.amazon.com.br/dp/B07L4XPJRH,https://m.media-amazon.com/images/I/51H7HYMaZPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 321,30",False,False,True,False,,,False,,Oferta Prime Day,,,,
